frequency_hz,amplitude
1.890207214355469034e+02,1.030110643566050678e-02
1.895041503906250284e+02,2.310565298410196629e-07
1.899875793457031534e+02,4.907521902222955826e-03
1.904710083007812784e+02,9.814652170242535445e-03
1.909544372558594034e+02,4.907516340085850762e-03
1.914378662109375284e+02,1.302800407490943248e-07
1.919212951660156534e+02,7.664142866936847012e-08
1.924047241210937784e+02,7.365791557492466470e-08
1.928881530761719034e+02,9.355344467154848606e-08
1.933715820312500284e+02,1.480900826319339373e-07
1.938550109863281534e+02,5.568121439684830740e-03
1.943384399414062784e+02,3.853605652142111371e-02
1.948218688964844034e+02,6.300695947754009207e-02
1.953052978515625284e+02,2.149171854954844835e-02
1.957887268066406534e+02,1.565541743548126002e-02
1.962721557617187784e+02,7.828513989373965185e-03
1.967555847167969034e+02,2.045060023094072115e-07
1.972390136718750284e+02,8.401352798439960801e-03
1.977224426269531534e+02,1.680192080454911627e-02
1.982058715820312784e+02,8.401359214670748796e-03
1.986893005371094034e+02,1.601319698786351783e-07
1.991727294921875284e+02,7.236720485315974925e-08
1.996561584472656534e+02,1.770673084198673090e-07
2.001395874023437784e+02,9.692866554687273178e-03
2.006230163574219034e+02,1.938478079030308415e-02
2.011064453125000284e+02,9.692875309771555731e-03
2.015898742675781534e+02,1.488741533207594783e-07
2.020733032226562784e+02,4.453989720536254652e-08
2.025567321777344034e+02,5.567722308873788301e-03
2.030401611328125284e+02,1.113484955564269900e-02
2.035235900878906534e+02,5.567674168618062976e-03
2.040070190429687784e+02,6.801453458972598481e-03
2.044904479980469034e+02,1.360238710366162319e-02
2.049738769531250284e+02,6.801406621758170415e-03
2.054573059082031534e+02,5.281865661270906259e-03
2.059407348632812784e+02,1.056346387360909862e-02
2.064241638183594034e+02,5.282038377661744943e-03
2.069075927734375284e+02,4.620304788395408371e-07
2.073910217285156534e+02,2.599125236031401415e-02
2.078744506835937784e+02,5.198000024636563465e-02
2.083578796386719034e+02,2.599124832202910629e-02
2.088413085937500284e+02,4.744804129602536277e-07
2.093247375488281534e+02,1.580618942068384730e-07
2.098081665039062784e+02,8.977684993098949962e-03
2.102915954589844034e+02,1.795440045105346424e-02
2.107750244140625284e+02,8.977637581145813880e-03
2.112584533691406534e+02,1.997487971058350485e-07
2.117418823242187784e+02,1.657981917956368853e-07
2.122253112792969034e+02,5.880112543165088267e-03
2.127087402343750284e+02,1.175977137630500671e-02
2.131921691894531534e+02,1.072052872462698515e-02
2.136755981445312784e+02,1.091852222522110560e-02
2.141590270996094034e+02,1.952093183211215527e-03
2.146424560546875284e+02,1.952493848049089526e-03
2.151258850097656534e+02,2.051390035573685475e-02
2.156093139648437784e+02,1.879351732208858067e-02
2.160927429199219034e+02,1.945845232215382206e-02
2.165761718750000284e+02,4.025587466991721076e-03
2.170596008300781534e+02,2.100235842468893901e-02
2.175430297851562784e+02,3.246405241096825961e-02
2.180264587402344034e+02,2.625093952864106239e-02
2.185098876953125284e+02,8.803475362267857915e-03
2.189933166503906534e+02,7.813251590116145409e-03
2.194767456054687784e+02,1.562527660946631120e-02
2.199601745605469034e+02,4.883553601006815825e-04
2.204436035156250284e+02,1.464874785943465034e-02
2.209270324707031534e+02,7.324850209794264363e-03
2.214104614257812784e+02,9.887809333604570192e-03
2.218938903808594034e+02,1.977429909668858288e-02
2.223773193359375284e+02,4.982166489391272844e-03
2.228607482910156534e+02,3.074643303618421197e-02
2.233441772460937784e+02,1.968230726362893770e-02
2.238276062011719034e+02,1.191867804025214042e-02
2.243110351562500284e+02,8.429893433420902402e-03
2.247944641113281534e+02,2.940484045008673331e-02
2.252778930664062784e+02,4.607806880534313226e-02
2.257613220214844034e+02,1.005326825584129842e-02
2.262447509765625284e+02,3.919231503606390721e-02
2.267281799316406534e+02,2.617600296303792054e-02
2.272116088867187784e+02,1.777143909135979472e-02
2.276950378417969034e+02,8.909388228684669842e-02
2.281784667968750284e+02,1.575455107663115140e-01
2.286618957519531534e+02,7.931888020796871996e-02
2.291453247070312784e+02,5.918092298797617001e-02
2.296287536621094034e+02,8.991278912779301913e-02
2.301121826171875284e+02,5.379129258745381920e-02
2.305956115722656534e+02,3.524415386928650418e-02
2.310790405273437784e+02,8.963924404630153886e-02
2.315624694824219034e+02,5.360273429989612093e-02
2.320458984375000284e+02,1.250782007798044264e-02
2.325293273925781534e+02,1.104883014931341487e-02
2.330127563476562784e+02,5.524769099191641566e-03
2.334961853027344034e+02,4.907460917478042098e-03
2.339796142578125284e+02,9.814747556043251775e-03
2.344630432128906534e+02,8.316210915715464488e-03
2.349464721679687784e+02,1.019601661567570011e-02
2.354299011230469034e+02,5.098138056233354233e-03
2.359133300781250284e+02,1.563737350884930916e-07
2.363967590332031534e+02,9.081287405380668288e-08
2.368801879882812784e+02,1.242846955742856478e-07
2.373636169433594034e+02,1.245016392639956317e-02
2.378470458984375284e+02,4.712598468316104433e-02
2.383304748535156534e+02,5.691583598350842543e-02
2.388139038085937784e+02,2.223885466528466998e-02
2.392973327636719034e+02,3.828870373004434412e-07
2.397807617187500284e+02,2.027748274205478303e-07
2.402641906738281534e+02,3.215265593424030695e-07
2.407476196289062784e+02,1.250700200399155505e-02
2.412310485839844034e+02,2.501302559548854859e-02
2.417144775390625284e+02,1.612326856385573604e-02
2.421979064941406534e+02,1.938494249983373219e-02
2.426813354492187784e+02,1.750530173322381935e-02
2.431647644042969034e+02,4.169061900343326577e-02
2.436481933593750284e+02,6.743366302604703044e-02
2.441316223144531534e+02,2.676592343717346112e-02
2.446150512695312784e+02,2.259884631707678726e-02
2.450984802246094034e+02,1.186669966081780325e-01
2.455819091796875284e+02,9.225968699109621252e-02
2.460653381347656534e+02,1.173708522886489705e-02
2.465487670898437784e+02,3.188760615751840694e-02
2.470321960449219034e+02,4.695766174965114448e-02
2.475156250000000284e+02,3.952600942645406040e-02
2.479990539550781534e+02,6.666487265286487329e-02
2.484824829101562784e+02,7.032807595729337335e-02
2.489659118652344034e+02,2.463525330676177849e-02
2.494493408203125284e+02,1.045072796194021665e-02
2.499327697753906534e+02,2.013274600138839285e-02
2.504161987304687784e+02,1.975057605097900806e-02
2.508996276855469034e+02,3.814625603851281785e-03
2.513830566406250284e+02,1.072116487207101787e-02
2.518664855957031534e+02,1.733947042311808143e-02
2.523499145507812784e+02,1.612064628495938137e-02
2.528333435058594034e+02,1.244961370211311417e-02
2.533167724609375284e+02,1.856251557293207843e-02
2.538002014160156534e+02,2.115565389123526957e-02
2.542836303710937784e+02,8.358743939268957826e-03
2.547670593261719034e+02,1.595326246638368359e-07
2.552504882812500284e+02,6.812620634916634700e-08
2.557339172363281534e+02,4.221225924331917502e-08
2.562173461914063068e+02,3.008113216036525279e-08
2.567007751464844318e+02,2.299061019363318291e-08
2.571842041015625568e+02,1.832240374841115384e-08
2.576676330566406818e+02,1.501921084657920010e-08
2.581510620117188068e+02,1.256744348853837043e-08
2.586344909667969318e+02,1.068481862592262391e-08
2.591179199218750568e+02,9.202058203622381698e-09
2.596013488769531818e+02,8.010933995102622794e-09
2.600847778320313068e+02,7.038796082707627715e-09
2.605682067871094318e+02,6.234985143061623392e-09
2.610516357421875568e+02,5.563085601266472983e-09
2.615350646972656818e+02,4.996266300646454278e-09
2.620184936523438068e+02,4.514352753404638050e-09
2.625019226074219318e+02,4.101919384299019321e-09
2.629853515625000568e+02,3.747008003085617417e-09
2.634687805175781818e+02,3.440244370242233979e-09
2.639522094726563068e+02,3.174215594170854572e-09
2.644356384277344318e+02,2.943023063990736195e-09
2.649190673828125568e+02,2.741955936746776425e-09
2.654024963378906818e+02,2.567249483376963156e-09
2.658859252929688068e+02,2.415903692845737053e-09
2.663693542480469318e+02,2.285545500179650027e-09
2.668527832031250568e+02,2.174322946219675520e-09
2.673362121582031818e+02,2.080822759472243205e-09
2.678196411132813068e+02,2.004005590691960561e-09
2.683030700683594318e+02,1.943154771875726137e-09
2.687864990234375568e+02,1.897836264094800479e-09
2.692699279785156818e+02,1.867868929815117350e-09
2.697533569335938068e+02,1.853305716690726486e-09
2.702367858886719318e+02,1.854427638229059050e-09
2.707202148437500568e+02,1.871754123456097936e-09
2.712036437988281818e+02,1.906073991921801130e-09
2.716870727539063068e+02,1.958503394722271355e-09
2.721705017089844318e+02,2.030578613545415265e-09
2.726539306640625568e+02,2.124395763178096112e-09
2.731373596191406818e+02,2.242815405771890639e-09
2.736207885742188068e+02,2.389762553106544839e-09
2.741042175292969318e+02,2.570672260046963916e-09
2.745876464843750568e+02,2.793168246119154815e-09
2.750710754394531818e+02,3.068128689212317250e-09
2.755545043945313068e+02,3.411421132961221043e-09
2.760379333496094318e+02,3.846844316752985364e-09
2.765213623046875568e+02,4.411356484259309714e-09
2.770047912597656818e+02,5.164895284443774191e-09
2.774882202148438068e+02,6.210091478089114747e-09
2.779716491699219318e+02,7.735239149170655892e-09
2.784550781250000568e+02,1.011831164845070487e-08
2.789385070800781818e+02,1.421628836791751605e-08
2.794219360351563068e+02,2.234342630734975338e-08
2.799053649902344318e+02,4.274604454072889142e-08
2.803887939453125568e+02,1.259798187637523456e-07
