frequency_hz,amplitude
9.132769775390623579e+01,2.766181394797717140e-07
9.181091308593748579e+01,2.281643170876885723e-07
9.229412841796873579e+01,1.914233403824197010e-07
9.277734374999998579e+01,1.628965294616205600e-07
9.326055908203123579e+01,1.403021360405545594e-07
9.374377441406248579e+01,1.220999791795339980e-07
9.422698974609373579e+01,1.072196489141651227e-07
9.471020507812498579e+01,9.489832314892469838e-08
9.519342041015623579e+01,8.458039696117978304e-08
9.567663574218748579e+01,7.585337452856071313e-08
9.615985107421873579e+01,6.840577823545293723e-08
9.664306640624998579e+01,6.199883294349764936e-08
9.712628173828123579e+01,5.644700080327218364e-08
9.760949707031248579e+01,5.160433929705162458e-08
9.809271240234373579e+01,4.735477200141818095e-08
9.857592773437498579e+01,4.360503961926801274e-08
9.905914306640623579e+01,4.027951933884067065e-08
9.954235839843748579e+01,3.731636676834570963e-08
1.000255737304687358e+02,3.466460807064587687e-08
1.005087890624999858e+02,3.228192411375457903e-08
1.009920043945312358e+02,3.013294411961292178e-08
1.014752197265624858e+02,2.818791964853247146e-08
1.019584350585937358e+02,2.642168463137170022e-08
1.024416503906249858e+02,2.481283317635949739e-08
1.029248657226562358e+02,2.334306442978535772e-08
1.034080810546874858e+02,2.199665702265708732e-08
1.038912963867187358e+02,2.076004427465626584e-08
1.043745117187499858e+02,1.962146898665049746e-08
1.048577270507812358e+02,1.857070088259055161e-08
1.053409423828124858e+02,1.759880449774293167e-08
1.058241577148437358e+02,1.669794683721266335e-08
1.063073730468749858e+02,1.586123785794832831e-08
1.067905883789062358e+02,1.508259719221999322e-08
1.072738037109374858e+02,1.435664202891894640e-08
1.077570190429687358e+02,1.367859317659193410e-08
1.082402343749999858e+02,1.304419505645840223e-08
1.087234497070312358e+02,1.244964821477883168e-08
1.092066650390624858e+02,1.189155132671688570e-08
1.096898803710937358e+02,1.136685207996229013e-08
1.101730957031249858e+02,1.087280451798659710e-08
1.106563110351562358e+02,1.040693272748384368e-08
1.111395263671874858e+02,9.966999100714562180e-09
1.116227416992187358e+02,9.550977075301137929e-09
1.121059570312499858e+02,9.157027498912250252e-09
1.125891723632812358e+02,8.783477699272009965e-09
1.130723876953124858e+02,8.428803566666570978e-09
1.135556030273437358e+02,8.091613723633982653e-09
1.140388183593749858e+02,7.770635637478321266e-09
1.145220336914062358e+02,7.464703421456068262e-09
1.150052490234374858e+02,7.172747126207435523e-09
1.154884643554687358e+02,6.893783315775984473e-09
1.159716796874999858e+02,6.626906802604376953e-09
1.164548950195312358e+02,6.371283245006797590e-09
1.169381103515624858e+02,6.126142846514888502e-09
1.174213256835937358e+02,5.890774681411046131e-09
1.179045410156249858e+02,5.664521842664623920e-09
1.183877563476562358e+02,5.446777370013550617e-09
1.188709716796874858e+02,5.236980656948651786e-09
1.193541870117187358e+02,5.034614597270652704e-09
1.198374023437499858e+02,4.839203423551499477e-09
1.203206176757812358e+02,4.650311286854382263e-09
1.208038330078124858e+02,4.467541391838236289e-09
1.212870483398437358e+02,4.290536156486357831e-09
1.217702636718749858e+02,4.118978312483402887e-09
1.222534790039062358e+02,3.952593215235348443e-09
1.227366943359374858e+02,3.791152532215313740e-09
1.232199096679687358e+02,3.634479626169457124e-09
1.237031249999999858e+02,3.482457558314457659e-09
1.241863403320312358e+02,3.335039406500575766e-09
1.246695556640624858e+02,3.192262647887951794e-09
1.251527709960937358e+02,3.054267671548028607e-09
1.256359863281249858e+02,2.921322345499645217e-09
1.261192016601562358e+02,2.793853095818921688e-09
1.266024169921874858e+02,2.672484415873558334e-09
1.270856323242187358e+02,2.558087166902194762e-09
1.275688476562499858e+02,2.451835508586375774e-09
1.280520629882812216e+02,2.355270057457313523e-09
1.285352783203124716e+02,2.270360297181021100e-09
1.290184936523437216e+02,2.199553610472663898e-09
1.295017089843749716e+02,2.145790675054808676e-09
1.299849243164062216e+02,2.112461411334137522e-09
1.304681396484374716e+02,2.103280149770862953e-09
1.309513549804687216e+02,2.122079207526639985e-09
1.314345703124999716e+02,2.172558861245649714e-09
1.319177856445312216e+02,2.258071938442453025e-09
1.324010009765624716e+02,2.381533857229500374e-09
1.328842163085937216e+02,2.545511757067866634e-09
1.333674316406249716e+02,2.752484322986075072e-09
1.338506469726562216e+02,3.005213293349838890e-09
1.343338623046874716e+02,3.307163317746600662e-09
1.348170776367187216e+02,3.662933221758349986e-09
1.353002929687499716e+02,4.078703811390231085e-09
1.357835083007812216e+02,4.562738467921291721e-09
1.362667236328124716e+02,5.125998566349028179e-09
1.367499389648437216e+02,5.782955521434661179e-09
1.372331542968749716e+02,6.552718686642932821e-09
1.377163696289062216e+02,7.460643144022663198e-09
1.381995849609374716e+02,8.540678781217541065e-09
1.386828002929687216e+02,9.838873900998199340e-09
1.391660156249999716e+02,1.141872521255199559e-08
1.396492309570312216e+02,1.336956743441369896e-08
1.401324462890624716e+02,1.582014191343054047e-08
1.406156616210937216e+02,1.896134702014024810e-08
1.410988769531249716e+02,2.308603811110199099e-08
1.415820922851562216e+02,2.866226859137875482e-08
1.420653076171874716e+02,3.647659551875662290e-08
1.425485229492187216e+02,4.793662136746272103e-08
1.430317382812499716e+02,6.577480914531042151e-08
1.435149536132812216e+02,9.591153231049498998e-08
1.439981689453124716e+02,1.533754657855428564e-07
1.444813842773437216e+02,2.873516187943307510e-07
1.449645996093749716e+02,7.656301969833228551e-07
1.454478149414062216e+02,3.760369492445322925e-02
