frequency_hz,amplitude
1.938672485351562784e+02,1.795372008486716894e-10
1.943507080078125284e+02,1.832454536526203965e-10
1.948341674804687784e+02,1.870789894274449286e-10
1.953176269531250284e+02,1.910435224266031216e-10
1.958010864257812784e+02,1.951451012825016199e-10
1.962845458984375284e+02,1.993901421712873530e-10
1.967680053710937784e+02,2.037854314033839902e-10
1.972514648437500284e+02,2.083381529617474087e-10
1.977349243164062784e+02,2.130559369775263422e-10
1.982183837890625284e+02,2.179468900341254223e-10
1.987018432617187784e+02,2.230195953602228634e-10
1.991853027343750284e+02,2.282832213487415213e-10
1.996687622070312784e+02,2.337474565323867020e-10
2.001522216796875284e+02,2.394226692855282669e-10
2.006356811523437784e+02,2.453198910490574528e-10
2.011191406250000284e+02,2.514508697550968360e-10
2.016026000976562784e+02,2.578281441123329281e-10
2.020860595703125284e+02,2.644651430379035481e-10
2.025695190429687784e+02,2.713761553339380682e-10
2.030529785156250284e+02,2.785765183683608481e-10
2.035364379882812784e+02,2.860826676285985655e-10
2.040198974609375284e+02,2.939121612470327043e-10
2.045033569335937784e+02,3.020839268100248448e-10
2.049868164062500284e+02,3.106181958306850481e-10
2.054702758789062784e+02,3.195367916676928797e-10
2.059537353515625284e+02,3.288631721652553170e-10
2.064371948242187784e+02,3.386226296859565852e-10
2.069206542968750284e+02,3.488424639670733339e-10
2.074041137695312784e+02,3.595521063221603038e-10
2.078875732421875284e+02,3.707834383990452840e-10
2.083710327148437784e+02,3.825709353032906122e-10
2.088544921875000284e+02,3.949520114396184438e-10
2.093379516601562784e+02,4.079672300981564098e-10
2.098214111328125284e+02,4.216607296702795676e-10
2.103048706054687784e+02,4.360805315929764010e-10
2.107883300781250284e+02,4.512789890540703887e-10
2.112717895507812784e+02,4.673132715162445005e-10
2.117552490234375284e+02,4.842458711315215197e-10
2.122387084960937784e+02,5.021452649452354406e-10
2.127221679687500284e+02,5.210865435535881774e-10
2.132056274414062784e+02,5.411522799022522331e-10
2.136890869140625284e+02,5.624333642984868251e-10
2.141725463867187784e+02,5.850300575579159738e-10
2.146560058593750284e+02,6.090532188019902384e-10
2.151394653320312784e+02,6.346255740055164685e-10
2.156229248046875284e+02,6.618834059957467485e-10
2.161063842773437784e+02,6.909782822749761403e-10
2.165898437500000284e+02,7.220792263760519793e-10
2.170733032226562784e+02,7.553751467125469855e-10
2.175567626953125284e+02,7.910777219940269161e-10
2.180402221679687784e+02,8.294248351859104418e-10
2.185236816406250284e+02,8.706844498369230049e-10
2.190071411132812784e+02,9.151593903530995637e-10
2.194906005859375284e+02,9.631928984084934940e-10
2.199740600585937784e+02,1.015175298057246550e-09
2.204575195312500284e+02,1.071551891537391299e-09
2.209409790039062784e+02,1.132832668262448196e-09
2.214244384765625284e+02,1.199603785187159830e-09
2.219078979492187784e+02,1.272541714156677910e-09
