frequency_hz,amplitude
8.757135009765623579e+01,6.063732787393941763e-09
8.806332397460936079e+01,9.083712738985682244e-09
8.855529785156248579e+01,1.819734967992703776e-08
8.904727172851561079e+01,5.523120853723929597e-08
8.953924560546873579e+01,3.088408113564984625e-03
9.003121948242186079e+01,6.176496692484999967e-03
9.052319335937498579e+01,3.088422956137854610e-03
9.101516723632811079e+01,6.224460329596237935e-08
9.150714111328123579e+01,3.936957693376008996e-03
9.199911499023436079e+01,7.873540268438667181e-03
9.249108886718748579e+01,3.936941005359261003e-03
9.298306274414061079e+01,1.018688290172103982e-07
9.347503662109373579e+01,1.049248598639258675e-07
9.396701049804686079e+01,4.172186247869259443e-03
9.445898437499998579e+01,8.344014006288837798e-03
9.495095825195311079e+01,4.172190916205836993e-03
9.544293212890623579e+01,8.853453716326270842e-08
9.593490600585936079e+01,3.523949166857199558e-08
9.642687988281248579e+01,2.030812632829277102e-08
9.691885375976561079e+01,1.395427428515106262e-08
9.741082763671873579e+01,1.068232261029188994e-08
9.790280151367186079e+01,8.804004955677198338e-09
9.839477539062498579e+01,7.651325876624295912e-09
9.888674926757811079e+01,6.915618671163946746e-09
9.937872314453123579e+01,6.438525594958963588e-09
9.987069702148436079e+01,6.132550081224598947e-09
1.003626708984374858e+02,5.946710839905218390e-09
1.008546447753906108e+02,5.850228440856364837e-09
1.013466186523437358e+02,5.824216752964067900e-09
1.018385925292968608e+02,5.857235283865612693e-09
1.023305664062499858e+02,5.942841064247173218e-09
1.028225402832031108e+02,6.078252593369134277e-09
1.033145141601562358e+02,6.263690029788766854e-09
1.038064880371093608e+02,6.502185269740908920e-09
1.042984619140624858e+02,6.799790101071465016e-09
1.047904357910156108e+02,7.166210889977389684e-09
1.052824096679687358e+02,7.616004697834801821e-09
1.057743835449218608e+02,8.170625359159759395e-09
1.062663574218749858e+02,8.861874590851097816e-09
1.067583312988281108e+02,9.737825556621804861e-09
1.072503051757812358e+02,1.087334287022497635e-08
1.077422790527343608e+02,1.238964997378695711e-08
1.082342529296874858e+02,1.449291795698252003e-08
1.087262268066406108e+02,1.755618615913864256e-08
1.092182006835937358e+02,2.231061134333853727e-08
1.097101745605468608e+02,3.035268829572105304e-08
1.102021484374999858e+02,4.575751882459299678e-08
1.106941223144531108e+02,8.190708946367564113e-08
1.111860961914062358e+02,2.117847275116380782e-07
1.116780700683593608e+02,1.025468619878626073e-02
1.121700439453124858e+02,2.050843966016815609e-02
1.126620178222656108e+02,1.025468904802988995e-02
1.131539916992187358e+02,2.053007059338591002e-07
1.136459655761718608e+02,6.959069367813001385e-08
1.141379394531249858e+02,2.294502538243943153e-08
1.146299133300781108e+02,5.182857108579026893e-08
1.151218872070312358e+02,3.906568836968543103e-03
1.156138610839843608e+02,7.812726080651866134e-03
1.161058349609374858e+02,3.906549449376065485e-03
1.165978088378906108e+02,1.162078754324490587e-07
1.170897827148437358e+02,1.637084697825673937e-07
1.175817565917968608e+02,6.348163489251811356e-03
1.180737304687499858e+02,1.601672827345442321e-02
1.185657043457031108e+02,1.694944718016884108e-02
1.190576782226562358e+02,1.016092297455510607e-02
1.195496520996093608e+02,7.259802719356012353e-03
1.200416259765624858e+02,1.436193477979711558e-02
1.205335998535156108e+02,1.160711087005320864e-02
1.210255737304687358e+02,3.521426100343495909e-03
1.215175476074218608e+02,1.052132687735865582e-07
1.220095214843749858e+02,3.813913461849460958e-03
1.225014953613281108e+02,7.627369557891264598e-03
1.229934692382812358e+02,9.329943274904614961e-03
1.234854431152343608e+02,1.977457503269832578e-02
1.239774169921874858e+02,9.887536338763092819e-03
1.244693908691406108e+02,6.853605282102801649e-03
1.249613647460937358e+02,8.301154506160068544e-03
1.254533386230468608e+02,5.715853687471452935e-03
1.259453124999999858e+02,1.332790724928404301e-02
1.264372863769531108e+02,1.300249486846767957e-02
1.269292602539062358e+02,3.618340559710282733e-02
1.274212341308593608e+02,7.324245560999653737e-02
1.279132080078124858e+02,6.728145141761790460e-02
1.284051818847655966e+02,1.884196202763454842e-01
1.288971557617187216e+02,7.709375988447282613e-02
1.293891296386718466e+02,2.664205970815374316e-02
1.298811035156249716e+02,1.075435080053168541e-02
1.303730773925780966e+02,7.289542501688142859e-07
1.308650512695312216e+02,9.766074411248710022e-03
1.313570251464843466e+02,2.108247603972189521e-02
1.318489990234374716e+02,2.011102176137052541e-02
1.323409729003905966e+02,2.071697422739836661e-02
1.328329467773437216e+02,8.053695930918425283e-03
1.333249206542968466e+02,1.329001590119908101e-07
1.338168945312499716e+02,7.548433703734697408e-08
1.343088684082030966e+02,6.921552795853463791e-08
1.348008422851562216e+02,2.970355764054986858e-03
1.352928161621093466e+02,5.940341451957646679e-03
1.357847900390624716e+02,2.970405727161059845e-03
1.362767639160155966e+02,3.936990095853487061e-03
1.367687377929687216e+02,7.873529394509437909e-03
1.372607116699218466e+02,3.936957482919616232e-03
1.377526855468749716e+02,3.126753575527493629e-03
1.382446594238280966e+02,6.253257204041975936e-03
1.387366333007812216e+02,3.126748694900929708e-03
1.392286071777343466e+02,8.017142954117259731e-08
1.397205810546874716e+02,4.005720106597930767e-08
1.402125549316405966e+02,2.801734239199967982e-08
1.407045288085937216e+02,2.221321135505099526e-08
1.411965026855468466e+02,1.870634308998097077e-08
1.416884765624999716e+02,1.629465983791120162e-08
1.421804504394530966e+02,1.449636523732398753e-08
1.426724243164062216e+02,1.308169381549279934e-08
1.431643981933593466e+02,1.192680785496310418e-08
1.436563720703124716e+02,1.095857241398328153e-08
1.441483459472655966e+02,1.013061918693802989e-08
1.446403198242187216e+02,9.411840852064258894e-09
1.451322937011718466e+02,8.780390683825580303e-09
1.456242675781249716e+02,8.220339024685988454e-09
1.461162414550780966e+02,7.719704434026369681e-09
1.466082153320312216e+02,7.269238981512376521e-09
1.471001892089843466e+02,6.861647867804357840e-09
1.475921630859374716e+02,6.491070474538648853e-09
1.480841369628905966e+02,6.152724266212506263e-09
1.485761108398437216e+02,5.842653998420326893e-09
1.490680847167968466e+02,5.557550621257456367e-09
1.495600585937499716e+02,5.294617864586822421e-09
1.500520324707030966e+02,5.051471927983500184e-09
1.505440063476562216e+02,4.826064917075605698e-09
1.510359802246093466e+02,4.616625394135349627e-09
1.515279541015624716e+02,4.421611664088661069e-09
1.520199279785155966e+02,4.239674608807970453e-09
1.525119018554687216e+02,4.069627705191141329e-09
1.530038757324218466e+02,3.910422794859419794e-09
1.534958496093749716e+02,3.761130060526414098e-09
1.539878234863280966e+02,3.620921603683635483e-09
1.544797973632812216e+02,3.489057655744435608e-09
1.549717712402343466e+02,3.364875101359957880e-09
1.554637451171874716e+02,3.247777715858361581e-09
1.559557189941405966e+02,3.137227979835516819e-09
1.564476928710937216e+02,3.032739986903401576e-09
1.569396667480468466e+02,2.933873419551179924e-09
1.574316406249999716e+02,2.840228360749893362e-09
1.579236145019530966e+02,2.751440811251092740e-09
1.584155883789062216e+02,2.667178751153092980e-09
1.589075622558593466e+02,2.587138765730031559e-09
1.593995361328124716e+02,2.511043056338943307e-09
1.598915100097655966e+02,2.438636855779290079e-09
1.603834838867187216e+02,2.369686063032139866e-09
1.608754577636718466e+02,2.303975329141612571e-09
1.613674316406249716e+02,2.241306136564484987e-09
