frequency_hz,horizontal,vertical,axial
1.236960356456190482e+02,7.856291189198413364e-08,5.494456077558393676e-08,5.373854631128876042e-08
1.241888485366374510e+02,7.063550288000570791e-08,9.196655250065027996e-08,1.102609886503819731e-07
1.246816614276558539e+02,7.356453640735707846e-08,9.105538735484616730e-08,8.579739309366243512e-08
1.251744743186742568e+02,8.784856650239273289e-08,7.438956154516513737e-08,8.411722018106232073e-08
1.256672872096926596e+02,1.147937195039351202e-07,4.463440099964701883e-08,6.838761668768798427e-08
1.261601001007110625e+02,1.069724683775300526e-07,2.878025003149018747e-08,4.832235527596351202e-04
1.266529129917294654e+02,6.969185622264771229e-08,2.260850674216768644e-08,9.663036794004148953e-04
1.271457258827478682e+02,1.085669499884530079e-07,1.060979439221241649e-08,4.832117065640799685e-04
1.276385387737662711e+02,6.057213003299034819e-08,6.633462710656149771e-08,7.320764254464340387e-08
1.281313516647846598e+02,1.595801039363986422e-08,9.618730367068579658e-08,6.904068417919815249e-08
1.286241645558030768e+02,3.429656678673536499e-08,9.147694826539362609e-09,9.421324892273204115e-08
1.291169774468214655e+02,2.410144245828247160e-08,7.015959660347302173e-08,3.465945238455659568e-08
1.296097903378398826e+02,4.601508117390108006e-08,2.030700633235882065e-08,1.057120587880052089e-08
1.301026032288582712e+02,7.944848955853165746e-08,7.223905301931270479e-08,3.310685217716116192e-08
1.305954161198766883e+02,7.755928596988099571e-08,7.945408099690865463e-08,3.935691707550900651e-08
1.310882290108950770e+02,8.764831279725213135e-08,3.833342635323967863e-08,1.648334516714346653e-08
1.315810419019134940e+02,6.157361697193092260e-08,5.241642170855533857e-08,4.952838494833045967e-08
1.320738547929318827e+02,4.931701595048581156e-08,6.935046744352804614e-08,8.267942202796602781e-08
1.325666676839502998e+02,7.207456320345140275e-08,9.681585542256802333e-08,4.533166387181033549e-08
1.330594805749686884e+02,5.071495451426226290e-08,1.151201471081747415e-07,6.275912012778299161e-08
1.335522934659871055e+02,3.754333492326229409e-08,7.355057618955521874e-08,9.457597243335858982e-08
1.340451063570054941e+02,6.701074703045656423e-08,1.133254280360205672e-08,1.310886491772968212e-07
1.345379192480239112e+02,2.357335892027104259e-09,5.696952694673414587e-08,6.277876118717694607e-08
1.350307321390422999e+02,7.568129001435582639e-08,1.149565461386259506e-07,3.952432201268950033e-08
1.355235450300607170e+02,7.474606369339401176e-08,6.051487704947444014e-08,5.366155536439373416e-08
1.360163579210791056e+02,5.673102926155963777e-08,2.684871768642296059e-08,4.286895159730707320e-08
1.365091708120975227e+02,1.540214565691409385e-08,6.539413692438427406e-08,7.685947708387509179e-08
1.370019837031159113e+02,4.728599104442557889e-08,5.429411862670742304e-08,2.521351296639415337e-08
1.374947965941343284e+02,2.773368391900266690e-08,2.508017439544862687e-08,4.368418015178038348e-08
1.379876094851527171e+02,1.171331044481973436e-08,2.401605363298900375e-08,2.024280808876641220e-08
1.384804223761711341e+02,7.909442359484740867e-08,2.329827966623874181e-08,6.459225532831526317e-08
1.389732352671895228e+02,7.514001762205124761e-08,3.875532295586614139e-08,5.622773346016607706e-08
1.394660481582079399e+02,6.476244842141982061e-08,9.508922869296899833e-09,2.647834955768090338e-08
1.399588610492263285e+02,2.141732448463300421e-08,6.184929501084384637e-08,1.391111370444703329e-08
1.404516739402447456e+02,2.803606152046097929e-08,6.458982816329841924e-08,1.863302362234046394e-08
1.409444868312631343e+02,4.075076058604823432e-08,3.141548793127601205e-08,9.217009137201343932e-08
1.414372997222815513e+02,9.255116636266066297e-08,3.986027159984555029e-08,8.208650770305932685e-08
1.419301126132999400e+02,4.250365790231135085e-08,4.518714299242129396e-08,9.847988998268253422e-08
