frequency_hz,horizontal,vertical,axial
4.484844341350262198e+02,9.298602700183487141e-03,1.755286853154628323e-03,5.172417941471118229e-07
4.504514711268465135e+02,2.159650207215777287e-02,3.263414300944973874e-03,3.441524094460042277e-03
4.524185081186668071e+02,1.444716363279856426e-02,2.063904676387093989e-03,6.880460736711301907e-03
4.543855451104870440e+02,3.708587338169731535e-03,9.425546696588211433e-07,3.441475242618483293e-03
4.563525821023073377e+02,1.946794738275218041e-03,9.730895953469367952e-04,4.842738785874737494e-07
4.583196190941276313e+02,1.460216675234281974e-03,4.865928338351012731e-04,1.403278727432324178e-07
4.602866560859479250e+02,2.919761014105918141e-03,4.868028011484227678e-04,1.468224057162475955e-07
4.622536930777682187e+02,1.460338128086723780e-03,1.459994682325483272e-03,9.824665736753072528e-08
4.642207300695885124e+02,2.371220625511203830e-07,1.947124798591032659e-03,5.542960745150976556e-08
4.661877670614088061e+02,1.480147549292506767e-07,1.946996644597585478e-03,1.357049825084365268e-07
4.681548040532290997e+02,1.733753060255019392e-07,9.733686515521381517e-04,7.826291851253285789e-08
4.701218410450493934e+02,1.141005350331616752e-07,9.735147951416329602e-04,1.586973850635467958e-07
4.720888780368696871e+02,2.248023913687911762e-07,9.735005021547135087e-04,9.739350999776975534e-04
4.740559150286899808e+02,4.879113944967864718e-07,1.757176954649557589e-03,1.946873516687322708e-03
4.760229520205102745e+02,3.079881925203592150e-03,9.147505316053959265e-03,3.924732822140631835e-03
4.779899890123305681e+02,6.157709580997085437e-03,1.202370526473116839e-02,8.318570605913217994e-03
4.799570260041508618e+02,3.079841968047238986e-03,4.489824263658202808e-03,4.160917462797696087e-03
4.819240629959711555e+02,4.128465689365376339e-07,4.867211219488603701e-04,7.248735147768295797e-07
4.838910999877914492e+02,3.671750499262659673e-07,2.509397918565535764e-07,1.909183368234123124e-07
4.858581369796117428e+02,1.675326310443171412e-07,1.183936140254028330e-07,2.761024572080135138e-07
4.878251739714319797e+02,3.833723240560307372e-07,1.468256239954684067e-07,9.079904252628842186e-08
4.897922109632522734e+02,1.461147541307310487e-03,2.189626361236373724e-08,1.456147078983707339e-07
4.917592479550725670e+02,2.921688507070276802e-03,6.108117786425232933e-08,8.901144153249908144e-08
4.937262849468928607e+02,1.461191954495512715e-03,2.596054758359382749e-07,1.598826995475743184e-07
4.956933219387131544e+02,5.909510155456198831e-07,2.128781821984917228e-07,1.507823088803274950e-07
4.976603589305334481e+02,4.531993202168273882e-07,2.676362292703389415e-07,2.672029858260366804e-07
4.996273959223537418e+02,1.088494123104966505e-03,3.952696696158161224e-07,3.007865413945697394e-07
5.015944329141740354e+02,3.546909399513558086e-03,1.461599642679826516e-03,9.744580933669629106e-04
5.035614699059943291e+02,1.033100475043569749e-02,1.947810675558383012e-03,9.738730457730268531e-04
5.055285068978146228e+02,7.434503408417958599e-03,4.867023110305907581e-04,1.088891011640197304e-03
5.074955438896349165e+02,2.009368190119772447e-03,1.090130325221663537e-03,1.377329105531652264e-03
5.094625808814552101e+02,3.476401968566537900e-07,9.743893011071381224e-04,4.872725134805481399e-04
5.114296178732755038e+02,2.836760720247499867e-07,4.873373364214853010e-04,4.318459383392920052e-08
5.133966548650957975e+02,1.685499446675295059e-07,8.911470294111124752e-08,5.769205296244565449e-08
5.153636918569160343e+02,9.800331093263664500e-08,8.569852186008646758e-08,7.251712447576552886e-08
5.173307288487363849e+02,5.736740853680976189e-08,7.127663987043777552e-08,1.481380942400482071e-07
5.192977658405566217e+02,2.650995746665912668e-07,1.620169217158912487e-07,2.465546191457383391e-07
5.212648028323769722e+02,1.682112689976793080e-08,5.165921679705339324e-08,2.278650511036127318e-07
5.232318398241972091e+02,5.993822341859051916e-08,6.555047095456789490e-08,1.683844784258451469e-07
5.251988768160175596e+02,2.089767950771892158e-07,4.873194053420347861e-04,1.669756656900374500e-08
5.271659138078377964e+02,4.295512123024485003e-07,2.068663429948284539e-03,2.020916524289112419e-07
5.291329507996581469e+02,2.758025040189189970e-03,9.374547327670198701e-03,6.893860593730579593e-04
5.310999877914783838e+02,5.513714987291956811e-03,9.808282902851106141e-03,1.089335570089554209e-03
5.330670247832987343e+02,2.757791793134072630e-03,1.760737975574028311e-03,4.874973610366997072e-04
5.350340617751189711e+02,2.744108912171880187e-07,1.462111680807352430e-03,4.871900665810180182e-04
5.370010987669393216e+02,2.714216180385499227e-07,3.975231789327576208e-07,4.873912916792847252e-04
5.389681357587595585e+02,2.382964073058255329e-08,2.181933795173339740e-07,6.419696614314865888e-08
